hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
RedDoorz Plus @ Ampera Raya,"South Jakarta, Jakarta",nan,6.7,6 reviews,87982,Jakarta,Indonesia,4464960,booking
OYO 2357 Syariah Grand Raudhah,"Central Jakarta, Jakarta",2.0,6.1,3 reviews,35676,Jakarta,Indonesia,5914001,booking
OYO 2547 Assirot Residence,"West Jakarta, Jakarta",2.0,nan,nan,37103,Jakarta,Indonesia,6025910,booking
RedDoorz Plus near Cilandak Town Square 2,"South Jakarta, Jakarta",3.0,8.4,29 reviews,102567,Jakarta,Indonesia,3130249,booking
OYO 1070 Kuningan Residence,"South Jakarta, Jakarta",2.0,7.4,45 reviews,46555,Jakarta,Indonesia,5270167,booking
RedDoorz Plus near Semanggi,"Central Jakarta, Jakarta",nan,6.0,23 reviews,66756,Jakarta,Indonesia,4286861,booking
RedDoorz Plus near RS Harapan Kita,"West Jakarta, Jakarta",3.0,7.6,27 reviews,63534,Jakarta,Indonesia,3286580,booking
OYO 117 Blueberry Residence,"Central Jakarta, Jakarta",2.0,6.9,200 reviews,31421,Jakarta,Indonesia,3917408,booking
OYO 1001 Pulo Art Space,"South Jakarta, Jakarta",2.0,8.4,26 reviews,62884,Jakarta,Indonesia,5276717,booking
RedDoorz Plus near Mall Slipi Jaya,"West Jakarta, Jakarta",3.0,8.2,6 reviews,85423,Jakarta,Indonesia,4469938,booking
OYO 442 Koen Hanare,"South Jakarta, Jakarta",2.0,5.0,3 reviews,36226,Jakarta,Indonesia,3313135,booking
OYO 2256 Danysa Guesthouse,"South Jakarta, Jakarta",2.0,nan,nan,35049,Jakarta,Indonesia,4018187,booking
OYO 878 Loka Indah Residence,"West Jakarta, Jakarta",2.0,7.8,6 reviews,34717,Jakarta,Indonesia,5276703,booking
SPOT ON 3178 Homestay Sampalan Indah Ii,Klungkung,2.0,nan,nan,41613,Nusa Penida,Indonesia,6292668,booking
OYO 1198 Kulkul Bungalow,Nusa Penida,2.0,8.4,231 reviews,133697,Nusa Penida,Indonesia,2028458,booking
KoolKost Syariah @ Bendungan Hilir,"Central Jakarta, Jakarta",nan,7.8,3 reviews,76379,Jakarta,Indonesia,5443067,booking
OYO Flagship 2822 Kost Puri Kembangan,"West Jakarta, Jakarta",3.0,nan,nan,69902,Jakarta,Indonesia,6026282,booking
OYO 2795 Kost Al Barokah 2,"South Jakarta, Jakarta",2.0,nan,nan,84256,Jakarta,Indonesia,6025932,booking
Klinpod Hotel,"West Jakarta, Jakarta",nan,7.5,27 reviews,110689,Jakarta,Indonesia,3059772,booking
OYO 1082 Residence Arie 1,"East Jakarta, Jakarta",2.0,3.9,3 reviews,68277,Jakarta,Indonesia,4220176,booking
OYO 502 Wisma Bukti,"East Jakarta, Jakarta",2.0,8.0,22 reviews,80372,Jakarta,Indonesia,4806566,booking
OYO 2998 Tasha Kost,"Central Jakarta, Jakarta",2.0,nan,nan,93618,Jakarta,Indonesia,6174397,booking
OYO 208 G House,"Central Jakarta, Jakarta",2.0,5.4,57 reviews,64818,Jakarta,Indonesia,4371783,booking
OYO 478 Balcon Biru,"Central Jakarta, Jakarta",2.0,8.6,35 reviews,64531,Jakarta,Indonesia,4710936,booking
RedDoorz Hostel @ Feliz Noche Cengkareng,"West Jakarta, Jakarta",2.0,7.7,32 reviews,51495,Jakarta,Indonesia,4217580,booking
OYO Life 1828 Rose Home,"West Jakarta, Jakarta",2.0,nan,nan,96115,Jakarta,Indonesia,5908410,booking
KoolKost Syariah @ Cipete Raya,"South Jakarta, Jakarta",nan,nan,nan,44006,Jakarta,Indonesia,5911604,booking
OYO 1286 Margot Residence,"South Jakarta, Jakarta",2.0,6.6,14 reviews,49689,Jakarta,Indonesia,5545887,booking
ZEN Rooms Cideng Barat,"Central Jakarta, Jakarta",1.0,nan,nan,80155,Jakarta,Indonesia,1569530,booking
ZEN Rooms Basic Green Apple,"Central Jakarta, Jakarta",2.0,6.5,41 reviews,90061,Jakarta,Indonesia,1587306,booking
OYO 2312 Haven Residence,"South Jakarta, Jakarta",2.0,nan,nan,53435,Jakarta,Indonesia,5898220,booking
ZEN Rooms Terogong near Pondok Indah,"South Jakarta, Jakarta",2.0,8.1,5 reviews,130716,Jakarta,Indonesia,2310971,booking
ZEN Rooms Patra Kuningan Syariah,"South Jakarta, Jakarta",3.0,7.6,10 reviews,107221,Jakarta,Indonesia,2252627,booking
Reddoorz Plus @ Karet Pedurenan 3,"South Jakarta, Jakarta",2.0,7.1,24 reviews,72172,Jakarta,Indonesia,1584438,booking
OYO 1555 Unik Residence Syariah,"South Jakarta, Jakarta",2.0,nan,nan,45254,Jakarta,Indonesia,4623605,booking
OYO 2480 Arcadia Residence,"West Jakarta, Jakarta",2.0,nan,nan,40760,Jakarta,Indonesia,5954197,booking
Legacy Residence,"South Jakarta, Jakarta",nan,8.2,10 reviews,80167,Jakarta,Indonesia,2615152,booking
ZEN Rooms Basic Pegangsaan Kelapa Gading,"North Jakarta, Jakarta",2.0,nan,nan,96443,Jakarta,Indonesia,2398397,booking
RedDoorz near Senopati 2,"South Jakarta, Jakarta",2.0,6.7,16 reviews,70061,Jakarta,Indonesia,2259551,booking
RedDoorz @ Pasar Baru 2,"Central Jakarta, Jakarta",2.0,5.5,10 reviews,76147,Jakarta,Indonesia,5089694,booking
OYO 2877 Gardenia Residence 2 Duri Kosambi,"West Jakarta, Jakarta",2.0,nan,nan,54611,Jakarta,Indonesia,6180794,booking
Residences by RedDoorz near Setiabudi One Mall,"South Jakarta, Jakarta",2.0,nan,nan,89279,Jakarta,Indonesia,4441065,booking
Capital O 1748 Thamrin Condotel,"Central Jakarta, Jakarta",2.0,4.8,10 reviews,85193,Jakarta,Indonesia,269722,booking
ZEN Rooms Kemang Ampera,"South Jakarta, Jakarta",2.0,8.8,4 reviews,139307,Jakarta,Indonesia,2540708,booking
OYO 141 Fatmawati Cozy Residence,"South Jakarta, Jakarta",2.0,6.7,36 reviews,50436,Jakarta,Indonesia,4055872,booking
OYO 1798 Hotel 37 Syariah,"South Jakarta, Jakarta",2.0,nan,nan,38226,Jakarta,Indonesia,5663914,booking
RedDoorz Premium @ Ampera Raya 2,"South Jakarta, Jakarta",nan,6.8,18 reviews,88707,Jakarta,Indonesia,4969008,booking
RedDoorz near RS Husada,"Central Jakarta, Jakarta",2.0,5.8,31 reviews,77262,Jakarta,Indonesia,4542318,booking
OYO 121 Rumah Ayub Syariah,"South Jakarta, Jakarta",2.0,7.7,85 reviews,38637,Jakarta,Indonesia,3979280,booking
ZEN Rooms Kemang Raya,"South Jakarta, Jakarta",3.0,7.6,32 reviews,56180,Jakarta,Indonesia,2064694,booking
OYO 133 Griya Ciaji,"South Jakarta, Jakarta",2.0,nan,nan,58535,Jakarta,Indonesia,4048873,booking
RedDoorz near Central Park Mall,"West Jakarta, Jakarta",2.0,7.8,12 reviews,56221,Jakarta,Indonesia,4399212,booking
OYO 371 Kwitang Residence,"Central Jakarta, Jakarta",2.0,8.1,29 reviews,59517,Jakarta,Indonesia,4782861,booking
RedDoorz @ Radio Dalam,"South Jakarta, Jakarta",2.0,8.6,15 reviews,66346,Jakarta,Indonesia,1681591,booking
RedDoorz near Binus Anggrek 2,"West Jakarta, Jakarta",nan,7.5,4 reviews,56376,Jakarta,Indonesia,5684209,booking
RedDoorz Plus near Gandaria City Mall 2,"South Jakarta, Jakarta",nan,7.8,9 reviews,78171,Jakarta,Indonesia,5835626,booking
OYO 947 Angel Residence,"East Jakarta, Jakarta",2.0,6.4,11 reviews,60430,Jakarta,Indonesia,5388498,booking
OYO 1524 D' Paseban,"Central Jakarta, Jakarta",2.0,6.8,21 reviews,45675,Jakarta,Indonesia,5608948,booking
OYO 415 The Kartini 8 Residence,"Central Jakarta, Jakarta",2.0,7.7,119 reviews,39534,Jakarta,Indonesia,4684119,booking
RedDoorz Plus @ Kelapa Dua Kebon Jeruk,"West Jakarta, Jakarta",2.0,7.3,22 reviews,76947,Jakarta,Indonesia,1588622,booking
Ahira Guesthouse Syariah,"Central Jakarta, Jakarta",2.0,7.2,216 reviews,55799,Jakarta,Indonesia,2822045,booking
OYO 989 Audah Residence Syariah,"South Jakarta, Jakarta",2.0,7.6,114 reviews,37855,Jakarta,Indonesia,1467291,booking
RedDoorz @ Panglima Polim 2,"South Jakarta, Jakarta",nan,7.9,9 reviews,73219,Jakarta,Indonesia,5270617,booking
RedDoorz Plus @ Radio Dalam 2,"South Jakarta, Jakarta",2.0,7.5,11 reviews,83005,Jakarta,Indonesia,1713498,booking
RedDoorz Plus @ Setiabudi Eight,"South Jakarta, Jakarta",2.0,6.9,34 reviews,97312,Jakarta,Indonesia,1668847,booking
OYO 2251 D'sasya Syariah 2,"South Jakarta, Jakarta",2.0,nan,nan,36435,Jakarta,Indonesia,2119637,booking
RedDoorz near Halim Perdanakusuma 3,"East Jakarta, Jakarta",2.0,6.1,9 reviews,83931,Jakarta,Indonesia,3655934,booking
RedDoorz near Kebon Jeruk Jakarta,"West Jakarta, Jakarta",2.0,7.4,14 reviews,84259,Jakarta,Indonesia,4331931,booking
RedDoorz Plus near Plaza Indonesia,"Central Jakarta, Jakarta",3.0,6.9,195 reviews,83127,Jakarta,Indonesia,2236711,booking
RedDoorz Plus near Dharmawangsa Square,"South Jakarta, Jakarta",nan,7.6,19 reviews,83956,Jakarta,Indonesia,5512007,booking
Tujutiga Suites,"South Jakarta, Jakarta",nan,8.4,56 reviews,105267,Jakarta,Indonesia,3383079,booking
RedDoorz Syariah near Mercu Buana University,"West Jakarta, Jakarta",2.0,7.9,5 reviews,72141,Jakarta,Indonesia,2224516,booking
RedDoorz near ITC Mangga Dua,"Central Jakarta, Jakarta",2.0,7.0,26 reviews,76982,Jakarta,Indonesia,4762813,booking
OYO Life 1799 BTX 31 Residence,Jakarta,2.0,5.8,5 reviews,39757,Jakarta,Indonesia,3060009,booking
OYO 148 Cempaka Place Residence,"Central Jakarta, Jakarta",2.0,7.8,153 reviews,56203,Jakarta,Indonesia,4199931,booking
OYO 366 Thamadhiro Residence,"Central Jakarta, Jakarta",2.0,7.1,24 reviews,45230,Jakarta,Indonesia,4767360,booking
RedDoorz Plus near Ciputra World Kuningan 2,"South Jakarta, Jakarta",2.0,7.0,40 reviews,78427,Jakarta,Indonesia,2252587,booking
OYO Townhouse 1 Hotel Salemba,"Central Jakarta, Jakarta",2.0,8.1,283 reviews,108313,Jakarta,Indonesia,250445,booking
OYO 1967 Hotel House of Eva Syariah,"South Jakarta, Jakarta",2.0,5.5,4 reviews,39727,Jakarta,Indonesia,822971,booking
OYO 1475 Alia Matraman Syariah,"East Jakarta, Jakarta",2.0,7.7,33 reviews,77151,Jakarta,Indonesia,4372605,booking
RedDoorz Plus @ Cideng Timur,"Central Jakarta, Jakarta",3.0,nan,nan,62774,Jakarta,Indonesia,5873050,booking
OYO 266 Margonda Residence 5,Jakarta,2.0,7.8,22 reviews,53203,Jakarta,Indonesia,4415806,booking
OYO 1990 Kost Kuningan Executive Boading House Setiabudi,"South Jakarta, Jakarta",2.0,7.7,6 reviews,39001,Jakarta,Indonesia,5783550,booking
RedDoorz Syariah Plus near Pancoran 2,"South Jakarta, Jakarta",nan,2.4,3 reviews,61207,Jakarta,Indonesia,5210744,booking
RedDoorz near RSUD Koja,"North Jakarta, Jakarta",nan,6.8,3 reviews,70649,Jakarta,Indonesia,5039770,booking
RedDoorz near ITC Cempaka Mas,"North Jakarta, Jakarta",3.0,6.5,45 reviews,85544,Jakarta,Indonesia,3280637,booking
OYO 773 Hotel Rujia,"Central Jakarta, Jakarta",2.0,7.4,30 reviews,85193,Jakarta,Indonesia,4941249,booking
OYO 258 Flagship The Enviro Cikarang,Jakarta,2.0,7.5,40 reviews,91821,Jakarta,Indonesia,4491648,booking
RedDoorz Plus @ Kwitang 2,"Central Jakarta, Jakarta",3.0,7.5,27 reviews,67468,Jakarta,Indonesia,4129117,booking
Collection O 16 Vittoria Residence,"West Jakarta, Jakarta",3.0,7.8,34 reviews,98090,Jakarta,Indonesia,5657594,booking
RedDoorz @ Bandengan Jakarta,"West Jakarta, Jakarta",nan,8.8,4 reviews,60179,Jakarta,Indonesia,5838909,booking
RedDoorz Plus @ Setiabudi Barat,"South Jakarta, Jakarta",3.0,7.0,108 reviews,87826,Jakarta,Indonesia,3047720,booking
OYO 842 Arafuru Residence,"East Jakarta, Jakarta",2.0,8.7,10 reviews,58749,Jakarta,Indonesia,5271464,booking
OYO 303 Jo Cengkareng Syariah,"West Jakarta, Jakarta",2.0,7.8,20 reviews,47671,Jakarta,Indonesia,4678021,booking
OYO 101 Apple Platinum,"Central Jakarta, Jakarta",2.0,7.8,461 reviews,151446,Jakarta,Indonesia,2869466,booking
OYO 180 Hotel Mirah,"Central Jakarta, Jakarta",2.0,7.3,97 reviews,55114,Jakarta,Indonesia,4216036,booking
OYO 501 Elpeka Dua Residence,"East Jakarta, Jakarta",2.0,7.5,43 reviews,52116,Jakarta,Indonesia,4787158,booking
OYO 123 Puri Lotus,"South Jakarta, Jakarta",2.0,6.8,54 reviews,53726,Jakarta,Indonesia,3979340,booking
OYO 737 Kamar Keluarga Mahkota 8,Jakarta,2.0,6.3,91 reviews,26614,Jakarta,Indonesia,5091472,booking
RedDoorz @ Meruya 2,"West Jakarta, Jakarta",2.0,7.5,9 reviews,75134,Jakarta,Indonesia,4352555,booking
OYO 126 Business Hotel,"West Jakarta, Jakarta",3.0,7.0,162 reviews,54765,Jakarta,Indonesia,632739,booking
OYO 136 Manggis Inn,"West Jakarta, Jakarta",2.0,7.1,180 reviews,49748,Jakarta,Indonesia,4132499,booking
OYO 591 Mn Residence Syariah,"East Jakarta, Jakarta",2.0,7.5,5 reviews,35085,Jakarta,Indonesia,5890634,booking
OYO 665 Namora Residence,"East Jakarta, Jakarta",2.0,7.1,37 reviews,61284,Jakarta,Indonesia,2395628,booking
OYO 161 DC Hotel Utan Kayu,"Central Jakarta, Jakarta",2.0,7.6,50 reviews,51973,Jakarta,Indonesia,4233554,booking
RedDoorz @ Jalan Biak Roxy Jakarta,"Central Jakarta, Jakarta",2.0,6.9,19 reviews,69541,Jakarta,Indonesia,4331978,booking
OYO 1491 Sandang Residence,"West Jakarta, Jakarta",2.0,5.6,16 reviews,37737,Jakarta,Indonesia,5558863,booking
RedDoorz Plus @ Cipete Damai,"South Jakarta, Jakarta",3.0,7.1,11 reviews,81328,Jakarta,Indonesia,2736829,booking
OYO 390 77 Residency,Jakarta,2.0,6.9,40 reviews,32955,Jakarta,Indonesia,4783034,booking
RedDoorz Plus near Jakarta Kota Station,"West Jakarta, Jakarta",3.0,6.8,19 reviews,55733,Jakarta,Indonesia,5687642,booking
OYO 1487 Residence Khoe,"West Jakarta, Jakarta",2.0,8.4,19 reviews,55267,Jakarta,Indonesia,5545998,booking
RedDoorz Plus near Teras Kota 3,"BSD City, Tangerang",nan,8.2,45 reviews,79119,Depok,Indonesia,5645358,booking
OYO 1769 Mahayun Residence Syariah,Bojongkulur Dua,2.0,nan,nan,80421,Depok,Indonesia,4012792,booking
RedDoorz Syariah near Taman Air Mancur Bogor,Bogor,nan,7.6,7 reviews,95357,Depok,Indonesia,4952083,booking
RedDoorz @ Jalan Setiabudi Semarang,Semarang,nan,7.9,55 reviews,52717,Semarang,Indonesia,4725409,booking
OYO 1217 Candi Residence,Semarang,2.0,5.8,9 reviews,41343,Semarang,Indonesia,5388514,booking
OYO 1565 Palebon Residence,Semarang,2.0,7.8,5 reviews,41936,Semarang,Indonesia,5760761,booking
OYO 2443 INN JOY Transm Banyumanik,Semarang,2.0,8.2,6 reviews,37599,Semarang,Indonesia,5944908,booking
OYO Life 2116 Orshid House,Semarang,2.0,nan,nan,33703,Semarang,Indonesia,5836246,booking
OYO 2928 Rumah Ceria,Semarang,2.0,nan,nan,47697,Semarang,Indonesia,6363369,booking
OYO 1815 Gatsu Residence,Semarang,2.0,8.9,5 reviews,34668,Semarang,Indonesia,5704040,booking
OYO Flagship 1071 Sonic Airport Hotel Semarang,Semarang,3.0,7.2,27 reviews,49504,Semarang,Indonesia,1620272,booking
RedDoorz near Mall Ciputra 2,Semarang,1.0,8.0,112 reviews,79108,Semarang,Indonesia,3765456,booking
OYO 1284 Executive Residence,Semarang,2.0,7.9,24 reviews,53594,Semarang,Indonesia,5439640,booking
OYO 422 Achterhuis Residence,Semarang,2.0,7.6,84 reviews,43480,Semarang,Indonesia,2323373,booking
OYO 1250 Unta Residence,Semarang,2.0,7.1,79 reviews,34815,Semarang,Indonesia,3133183,booking
OYO 1451 Arya Graha,Semarang,2.0,7.9,37 reviews,42450,Semarang,Indonesia,725177,booking
OYO 2782 Puspa Residence,Semarang,2.0,6.5,15 reviews,37151,Semarang,Indonesia,6025955,booking
RedDoorz Hostel near Kota Lama Semarang,Semarang,nan,nan,nan,29128,Semarang,Indonesia,6089852,booking
RedDoorz Near Gajah Mada Street Semarang,Semarang,1.0,7.9,27 reviews,44022,Semarang,Indonesia,2322818,booking
OYO 2409 Safara Residence Syariah,Semarang,2.0,8.0,3 reviews,42413,Semarang,Indonesia,5928283,booking
RedDoorz near Universitas Semarang,Semarang,nan,6.5,25 reviews,54391,Semarang,Indonesia,4725380,booking
Capital O 1571 Utc Hotel Semarang,Semarang,3.0,6.9,103 reviews,53879,Semarang,Indonesia,1971760,booking
OYO 1251 Sweet Home Residence,Semarang,2.0,6.6,32 reviews,53594,Semarang,Indonesia,3225448,booking
OYO 746 Harmoni,Semarang,2.0,8.2,45 reviews,43258,Semarang,Indonesia,5010101,booking
OYO 2133 Pintu Naga,Semarang,2.0,nan,nan,42815,Semarang,Indonesia,5890642,booking
OYO 1625 Pandanaran Residence,Semarang,2.0,7.9,43 reviews,43911,Semarang,Indonesia,726173,booking
OYO 1534 Damai Residence,Semarang,2.0,7.7,23 reviews,37437,Semarang,Indonesia,723943,booking
RedDoorz Near Kota Lama Semarang,Semarang,nan,7.3,68 reviews,59850,Semarang,Indonesia,4077658,booking
RedDoorz Plus near Paragon Mall Semarang,Semarang,nan,7.9,89 reviews,79800,Semarang,Indonesia,4077821,booking
RedDoorz near Akademi Kepolisian Semarang,Semarang,2.0,6.7,57 reviews,44112,Semarang,Indonesia,3937777,booking
RedDoorz near Plaza Simpang Lima,Semarang,1.0,7.4,145 reviews,59397,Semarang,Indonesia,3938312,booking
RedDoorz Plus @ Singosari Raya,Semarang,2.0,7.1,92 reviews,55598,Semarang,Indonesia,3975195,booking
RedDoorz Plus near Undip Pleburan,Semarang,nan,6.8,10 reviews,50227,Semarang,Indonesia,5248777,booking
SPOT ON 2589 Marina Residence,Semarang,2.0,6.1,5 reviews,26942,Semarang,Indonesia,6026089,booking
RedDoorz near MT Haryono Semarang,Semarang,nan,nan,nan,47844,Semarang,Indonesia,5003103,booking
RedDoorz near Jimbaran Market Bandungan,Semarang,2.0,nan,nan,305515,Semarang,Indonesia,5419633,booking
OYO 2100 At Taqwa Guest House Syariah,Cirebon,2.0,nan,nan,36021,Cirebon,Indonesia,5798071,booking
OYO 1568 Stasiun KA Cirebon Residence,Cirebon,2.0,8.0,3 reviews,32357,Cirebon,Indonesia,5613122,booking
RedDoorz Plus @ Kesambi Street Cirebon,Cirebon,nan,nan,nan,45610,Cirebon,Indonesia,5877916,booking
OYO 2260 Zleepy Sasana Budaya,Cirebon,2.0,8.1,4 reviews,31691,Cirebon,Indonesia,5625485,booking
OYO 1399 Cemara Residence,Cirebon,2.0,7.6,4 reviews,35620,Cirebon,Indonesia,5613030,booking
OYO 2132 Pondok Avicenna,Cirebon,2.0,nan,nan,33975,Cirebon,Indonesia,5798096,booking
OYO 863 Tenacity Residence Syariah,Cirebon,2.0,8.3,33 reviews,30019,Cirebon,Indonesia,3933606,booking
OYO 2072 Wisma Teratai,Cirebon,2.0,nan,nan,39691,Cirebon,Indonesia,5798046,booking
RedDoorz near Pasar Pagi Cirebon 2,Cirebon,2.0,6.6,17 reviews,61419,Cirebon,Indonesia,4904140,booking
OYO 2887 Kost Palinggihan,Cirebon,2.0,nan,nan,32766,Cirebon,Indonesia,6026316,booking
OYO 588 Richmond Residence,Cirebon,2.0,7.4,34 reviews,30771,Cirebon,Indonesia,4787209,booking
OYO 2710 Zleepy Pemuda Idaman,Cirebon,2.0,nan,nan,47095,Cirebon,Indonesia,6025957,booking
OYO 1460 Anyelir Residence,Cirebon,2.0,7.5,4 reviews,32448,Cirebon,Indonesia,5634128,booking
RedDoorz Plus near Alun Alun Kejaksan Cirebon,Cirebon,3.0,7.3,117 reviews,46018,Cirebon,Indonesia,4233815,booking
RedDoorz @ Ungaran,Semarang,2.0,7.6,36 reviews,37882,Semarang,Indonesia,4935618,booking
OYO 2121 Pondok Nazwa,Cirebon,2.0,7.1,8 reviews,37072,Cirebon,Indonesia,5784162,booking
RedDoorz Syariah @ Puri Kalijaga Street,Cirebon,nan,nan,nan,50916,Cirebon,Indonesia,5815700,booking
OYO 2259 Zleepy Ks Tubun,Cirebon,2.0,6.2,6 reviews,37318,Cirebon,Indonesia,5898111,booking
RedDoorz near Pasar Pagi Cirebon,Cirebon,2.0,6.7,23 reviews,55259,Cirebon,Indonesia,3963838,booking
RedDoorz near Grage City Mall 2,Cirebon,2.0,8.9,5 reviews,64659,Cirebon,Indonesia,4885561,booking
RedDoorz near Kejaksan Station Cirebon,Cirebon,2.0,7.4,29 reviews,49977,Cirebon,Indonesia,3971804,booking
RedDoorz@ Cangkring Street Cirebon,Cirebon,nan,8.4,7 reviews,61419,Cirebon,Indonesia,5525916,booking
RedDoorz Plus @ Tuparev Cirebon 2,Cirebon,nan,6.8,16 reviews,53065,Cirebon,Indonesia,4885575,booking
RedDoorz Plus @ Tuparev Cirebon,Cirebon,3.0,7.1,94 reviews,58191,Cirebon,Indonesia,3857686,booking
SPOT ON 1800 Ed Ed Residence,Semarang,2.0,nan,nan,58035,Semarang,Indonesia,5663911,booking
OYO 3273 Kanaan Residence,Semarang,2.0,nan,nan,1265048,Semarang,Indonesia,6384951,booking
OYO 2812 Hommy Boarding House,Semarang,2.0,nan,nan,131066,Semarang,Indonesia,6026110,booking
OYO 2751 Deyo Kost,Semarang,2.0,nan,nan,131066,Semarang,Indonesia,6025810,booking
RedDoorz Hostel @ DI Panjaitan Simpang Lima,Semarang,nan,7.6,5 reviews,44600,Semarang,Indonesia,5617423,booking
RedDoorz near Ahmad Yani Airport 3,Semarang,nan,5.0,7 reviews,45756,Semarang,Indonesia,5197620,booking
RedDoorz near Goa Sunyaragi,Cirebon,2.0,8.4,81 reviews,75113,Cirebon,Indonesia,3857808,booking
OYO Life 1877 Side Corner,Cirebon,2.0,nan,nan,54507,Cirebon,Indonesia,6161997,booking
RedDoorz near Taman Rejomulyo,Semarang,nan,8.8,46 reviews,45274,Semarang,Indonesia,5026849,booking
KoolKost near Universitas Langlangbuana,"Regol, Bandung",nan,nan,nan,611030,Bandung,Indonesia,6318023,booking
OYO 2189 Rossan Villa 3 Kazanan,Bandung,2.0,nan,nan,36475,Bandung,Indonesia,5892768,booking
OYO 1859 Rancabali Residence,Bandung,2.0,8.1,9 reviews,31279,Bandung,Indonesia,5724168,booking
OYO 935 Bongo Residence,"Lengkong, Bandung",2.0,7.9,20 reviews,31978,Bandung,Indonesia,5097481,booking
OYO Life 3143 Blessing Bed And Breakfast,"Cihampelas, Bandung",2.0,nan,nan,41192,Bandung,Indonesia,6313214,booking
OYO 2539 Hotel Kurnia,"Lengkong, Bandung",2.0,nan,nan,44855,Bandung,Indonesia,5989675,booking
OYO 787 Hotel Kuwera Inn,"Sukajadi, Bandung",2.0,8.9,28 reviews,41084,Bandung,Indonesia,3934234,booking
RedDoorz near Trans Studio Mall 2,"Lengkong, Bandung",2.0,7.3,39 reviews,83250,Bandung,Indonesia,2022038,booking
OYO 2279 Rumah Teteh,Bandung,2.0,8.3,6 reviews,32804,Bandung,Indonesia,5903336,booking
OYO 1932 Srimahi Residence,"Regol, Bandung",2.0,7.0,4 reviews,40109,Bandung,Indonesia,5761564,booking
RedDoorz near Istana Plaza 2,"Pasirkaliki, Bandung",nan,7.0,17 reviews,61269,Bandung,Indonesia,3989576,booking
OYO 3054 Tiga 99 Residence,Bandung,2.0,nan,nan,41447,Bandung,Indonesia,6187100,booking
Capital O 2622 Hotel Karasak Santun,Bandung,2.0,nan,nan,98469,Bandung,Indonesia,6010656,booking
OYO 3341 Ten Residence,"Sukajadi, Bandung",2.0,nan,nan,31598,Bandung,Indonesia,6384942,booking
RedDoorz near Alun Alun Bandung 2,"Regol, Bandung",nan,8.0,10 reviews,54745,Bandung,Indonesia,5769082,booking
OYO 1895 Lamancha Residence,Kuta Lombok,2.0,8.5,60 reviews,78115,Lombok,Indonesia,3605725,booking
RedDoorz @ Gatot Subroto Street Bandung 2,"Batununggal, Bandung",nan,6.0,5 reviews,50700,Bandung,Indonesia,5764684,booking
RedDoorz @ Supratman Street,"Bandung Wetan, Bandung",2.0,8.0,24 reviews,60629,Bandung,Indonesia,4096563,booking
ZEN Rooms Cipedes Tengah Sukajadi,"Sukajadi, Bandung",nan,nan,nan,87442,Bandung,Indonesia,2168814,booking
OYO 2640 Rumah Kayu Cottage Syariah,Bandung,2.0,5.5,7 reviews,33743,Bandung,Indonesia,3554207,booking
RedDoorz Apartment @ The Suites Metro Soekarno Hatta,"Buahbatu, Bandung",3.0,6.4,7 reviews,65832,Bandung,Indonesia,1954476,booking
OYO 2418 Sutanto Residence,Bandung,2.0,nan,nan,49119,Bandung,Indonesia,5752013,booking
OYO 1997 Bee M Guesthouse,"Lengkong, Bandung",2.0,7.8,13 reviews,34968,Bandung,Indonesia,1483353,booking
OYO 2088 Grha Blue Sky Syariah,"Sukajadi, Bandung",2.0,7.8,7 reviews,29579,Bandung,Indonesia,3313167,booking
OYO 2381 Nabila Residence Syariah,Bandung,2.0,nan,nan,37968,Bandung,Indonesia,5914009,booking
RedDoorz Apartment @ Jarrdin Cihampelas,"Cihampelas, Bandung",2.0,6.5,22 reviews,64822,Bandung,Indonesia,4672892,booking
